"state","candidate_name","pollster_rating_name","predicted_pct"
"Pennsylvania","Kamala Harris","Focaldata",47.4438847355737
"Pennsylvania","Donald Trump","Focaldata",45.0786648682256
"Pennsylvania","Robert F. Kennedy","Focaldata",10.909798640723
"Pennsylvania","Chase Oliver","Focaldata",2.06385239167333
"Pennsylvania","Jill Stein","Focaldata",1.94410965229301
"Pennsylvania","Kamala Harris","Focaldata",47.6084232034369
"Pennsylvania","Donald Trump","Focaldata",45.0381440584097
"Pennsylvania","Robert F. Kennedy","Focaldata",11.176761029549
"Pennsylvania","Chase Oliver","Focaldata",2.0993650732544
"Pennsylvania","Jill Stein","Focaldata",1.89751643013775
"Michigan","Kamala Harris","Focaldata",47.4516726171182
"Michigan","Donald Trump","Focaldata",44.8183930349754
"Michigan","Kamala Harris","Focaldata",47.500081704144
"Michigan","Donald Trump","Focaldata",44.942184533892
"Michigan","Robert F. Kennedy","Focaldata",10.8460091633723
"Michigan","Chase Oliver","Focaldata",1.94035570312009
"Michigan","Jill Stein","Focaldata",1.96323454409547
"Michigan","Kamala Harris","Focaldata",47.5415283038195
"Michigan","Donald Trump","Focaldata",45.1639947106207
"Michigan","Robert F. Kennedy","Focaldata",10.9495586949371
"Michigan","Chase Oliver","Focaldata",1.84974333757586
"Michigan","Jill Stein","Focaldata",1.97287548237787
"Georgia","Kamala Harris","Focaldata",47.5377120998964
"Georgia","Donald Trump","Focaldata",45.0791479871784
"Georgia","Kamala Harris","Focaldata",47.5779371003779
"Georgia","Donald Trump","Focaldata",44.7938118653607
"Georgia","Robert F. Kennedy","Focaldata",10.89927143935
"Georgia","Chase Oliver","Focaldata",1.81015272634553
"Georgia","Jill Stein","Focaldata",1.84854215445647
"Georgia","Kamala Harris","Focaldata",47.4187296156529
"Georgia","Donald Trump","Focaldata",44.8896428857001
"Georgia","Robert F. Kennedy","Focaldata",11.0403022307005
"Georgia","Chase Oliver","Focaldata",1.89129684086875
"Georgia","Jill Stein","Focaldata",1.74254836893386
"Arizona","Kamala Harris","Focaldata",47.5271114597251
"Arizona","Donald Trump","Focaldata",45.0463190652577
"Arizona","Kamala Harris","Focaldata",47.4368907977944
"Arizona","Donald Trump","Focaldata",44.9726898603479
"Arizona","Robert F. Kennedy","Focaldata",11.0356454206512
"Arizona","Chase Oliver","Focaldata",1.96720094523372
"Arizona","Jill Stein","Focaldata",1.97652919566287
"Arizona","Kamala Harris","Focaldata",47.5178907094374
"Arizona","Donald Trump","Focaldata",45.090418881084
"Arizona","Robert F. Kennedy","Focaldata",11.0452554823368
"Arizona","Chase Oliver","Focaldata",2.03151807087578
"Arizona","Jill Stein","Focaldata",1.86362189826737
"North Carolina","Kamala Harris","Focaldata",47.3587085497448
"North Carolina","Donald Trump","Focaldata",44.899599354982
"North Carolina","Kamala Harris","Focaldata",47.3335558065722
"North Carolina","Donald Trump","Focaldata",45.0022868835799
"North Carolina","Robert F. Kennedy","Focaldata",10.8029359698792
"North Carolina","Chase Oliver","Focaldata",2.01004802577025
"North Carolina","Jill Stein","Focaldata",1.84574584757795
"North Carolina","Kamala Harris","Focaldata",47.5657442233394
"North Carolina","Donald Trump","Focaldata",45.1455930674545
"North Carolina","Robert F. Kennedy","Focaldata",10.9615747713515
"North Carolina","Chase Oliver","Focaldata",1.88359937780927
"North Carolina","Jill Stein","Focaldata",1.95077808689149
"Wisconsin","Kamala Harris","Focaldata",47.5606249730554
"Wisconsin","Donald Trump","Focaldata",45.173863285987
"Wisconsin","Kamala Harris","Focaldata",47.690665586371
"Wisconsin","Donald Trump","Focaldata",45.1241708805888
"Wisconsin","Robert F. Kennedy","Focaldata",11.0986661335138
"Wisconsin","Chase Oliver","Focaldata",2.03043969613088
"Wisconsin","Jill Stein","Focaldata",1.9437293172938
"Wisconsin","Kamala Harris","Focaldata",47.624444897966
"Wisconsin","Donald Trump","Focaldata",44.9763914524332
"Wisconsin","Robert F. Kennedy","Focaldata",10.990063178103
"Wisconsin","Chase Oliver","Focaldata",1.97371091975949
"Wisconsin","Jill Stein","Focaldata",1.85879075531591
"Nevada","Kamala Harris","Focaldata",47.4494787975611
"Nevada","Donald Trump","Focaldata",44.9070643816421
"Nevada","Kamala Harris","Focaldata",47.5702977012999
"Nevada","Donald Trump","Focaldata",44.9594141713978
"Nevada","Robert F. Kennedy","Focaldata",10.7898223723625
"Nevada","Chase Oliver","Focaldata",1.8873083744554
"Nevada","Jill Stein","Focaldata",1.86033363134636
"Nevada","Kamala Harris","Focaldata",47.5941912844248
"Nevada","Donald Trump","Focaldata",45.0606448437231
"Nevada","Robert F. Kennedy","Focaldata",10.9098464795478
"Nevada","Chase Oliver","Focaldata",1.87618026501261
"Nevada","Jill Stein","Focaldata",1.9451913945085
"Texas","Kamala Harris","University of Houston Hobby School of Public Affairs",47.0544229870601
"Texas","Donald Trump","University of Houston Hobby School of Public Affairs",44.5441716349688
"Texas","Robert F. Kennedy","University of Houston Hobby School of Public Affairs",10.4541191206995
"Texas","Jill Stein","University of Houston Hobby School of Public Affairs",1.4607150161176
"Texas","Chase Oliver","University of Houston Hobby School of Public Affairs",1.45679532937851
"Pennsylvania","Kamala Harris","Cygnal",47.2590586800353
"Pennsylvania","Donald Trump","Cygnal",44.7344726413665
"Pennsylvania","Kamala Harris","Cygnal",47.3836628904428
"Pennsylvania","Donald Trump","Cygnal",44.6081955536661
"Pennsylvania","Robert F. Kennedy","Cygnal",10.7083248492737
"Pennsylvania","Jill Stein","Cygnal",1.55186472532525
"Pennsylvania","Cornel West","Cygnal",1.57819037940394
"Wisconsin","Kamala Harris","Quantus Insights",48.0074045337259
"Wisconsin","Donald Trump","Quantus Insights",45.3808003115515
"California","Kamala Harris","Capitol Weekly",45.7362103526627
"California","Donald Trump","Capitol Weekly",43.1808267857097
"California","Robert F. Kennedy","Capitol Weekly",9.14797986206191
"California","Cornel West","Capitol Weekly",0.00234624561099522
"California","Jill Stein","Capitol Weekly",0.184996697347536
"California","Claudia De La Cruz","Capitol Weekly",4.76172006245624
"California","Joe Biden","Capitol Weekly",38.756097212952
"California","Donald Trump","Capitol Weekly",43.2473750255533
"California","Robert F. Kennedy","Capitol Weekly",9.08930484253248
"California","Cornel West","Capitol Weekly",-0.0239096809843517
"California","Jill Stein","Capitol Weekly",0.16394153241247
"California","Claudia De La Cruz","Capitol Weekly",4.6660818209959
"Nevada","Kamala Harris","The New York Times/Siena College",46.9567017662143
"Nevada","Donald Trump","The New York Times/Siena College",44.5117988548344
"Nevada","Kamala Harris","The New York Times/Siena College",47.0183522750819
"Nevada","Donald Trump","The New York Times/Siena College",44.4620443419053
"Nevada","Kamala Harris","The New York Times/Siena College",46.8375129098305
"Nevada","Donald Trump","The New York Times/Siena College",44.5085125327544
"Nevada","Robert F. Kennedy","The New York Times/Siena College",10.4125189775198
"Nevada","Jill Stein","The New York Times/Siena College",1.27489882144988
"Nevada","Cornel West","The New York Times/Siena College",1.26637932438548
"Nevada","Chase Oliver","The New York Times/Siena College",1.2654387102341
"Nevada","Kamala Harris","The New York Times/Siena College",46.8772307568917
"Nevada","Donald Trump","The New York Times/Siena College",44.4706484579188
"Nevada","Robert F. Kennedy","The New York Times/Siena College",10.1996050258496
"Nevada","Jill Stein","The New York Times/Siena College",1.31323969903494
"Nevada","Cornel West","The New York Times/Siena College",1.17726746680111
"Nevada","Chase Oliver","The New York Times/Siena College",1.29462892420562
"Arizona","Kamala Harris","Redfield & Wilton Strategies",45.2944011056439
"Arizona","Donald Trump","Redfield & Wilton Strategies",42.9513712391849
"Arizona","Robert F. Kennedy","Redfield & Wilton Strategies",8.75368896631224
"Arizona","Chase Oliver","Redfield & Wilton Strategies",-0.331196645391658
"Arizona","Jill Stein","Redfield & Wilton Strategies",-0.413886945945244
"Florida","Kamala Harris","Redfield & Wilton Strategies",45.6639929527856
"Florida","Donald Trump","Redfield & Wilton Strategies",43.241947469352
"Florida","Robert F. Kennedy","Redfield & Wilton Strategies",9.07302471703742
"Florida","Chase Oliver","Redfield & Wilton Strategies",-0.160616023731
"Florida","Jill Stein","Redfield & Wilton Strategies",-0.00995932287309185
"Georgia","Kamala Harris","Redfield & Wilton Strategies",45.4974566559142
"Georgia","Donald Trump","Redfield & Wilton Strategies",42.7874619847301
"Georgia","Robert F. Kennedy","Redfield & Wilton Strategies",8.76941901203204
"Georgia","Chase Oliver","Redfield & Wilton Strategies",-0.0727223260202924
"Georgia","Jill Stein","Redfield & Wilton Strategies",-0.237706083923546
"Michigan","Kamala Harris","Redfield & Wilton Strategies",45.3057250234936
"Michigan","Donald Trump","Redfield & Wilton Strategies",42.8491291128525
"Michigan","Chase Oliver","Redfield & Wilton Strategies",-0.323811378373063
"Michigan","Jill Stein","Redfield & Wilton Strategies",-0.312021285105139
"Michigan","Robert F. Kennedy","Redfield & Wilton Strategies",8.72028624254777
"Minnesota","Kamala Harris","Redfield & Wilton Strategies",45.3341666200016
"Minnesota","Donald Trump","Redfield & Wilton Strategies",42.7936000405569
"Minnesota","Robert F. Kennedy","Redfield & Wilton Strategies",8.68577280851744
"Minnesota","Chase Oliver","Redfield & Wilton Strategies",-0.225708781997928
"Minnesota","Jill Stein","Redfield & Wilton Strategies",-0.411742064693521
"Nevada","Kamala Harris","Redfield & Wilton Strategies",45.4397222975816
"Nevada","Donald Trump","Redfield & Wilton Strategies",42.8833701226895
"Nevada","Robert F. Kennedy","Redfield & Wilton Strategies",8.5698992207304
"Nevada","Chase Oliver","Redfield & Wilton Strategies",-0.238558023258611
"Nevada","Jill Stein","Redfield & Wilton Strategies",-0.31463886808584
"New Mexico","Kamala Harris","Redfield & Wilton Strategies",45.3312242750969
"New Mexico","Donald Trump","Redfield & Wilton Strategies",42.7422187863338
"New Mexico","Robert F. Kennedy","Redfield & Wilton Strategies",8.6912106654929
"New Mexico","Chase Oliver","Redfield & Wilton Strategies",-0.290808780417318
"New Mexico","Jill Stein","Redfield & Wilton Strategies",-0.367339661486115
"North Carolina","Kamala Harris","Redfield & Wilton Strategies",45.4669564647319
"North Carolina","Donald Trump","Redfield & Wilton Strategies",42.9222917984093
"North Carolina","Robert F. Kennedy","Redfield & Wilton Strategies",8.89771110243775
"North Carolina","Chase Oliver","Redfield & Wilton Strategies",-0.258201053477193
"North Carolina","Jill Stein","Redfield & Wilton Strategies",-0.261768558972653
"Pennsylvania","Kamala Harris","Redfield & Wilton Strategies",45.4734343307276
"Pennsylvania","Donald Trump","Redfield & Wilton Strategies",42.905405212846
"Pennsylvania","Robert F. Kennedy","Redfield & Wilton Strategies",8.80991892446941
"Pennsylvania","Chase Oliver","Redfield & Wilton Strategies",-0.10891949684192
"Pennsylvania","Jill Stein","Redfield & Wilton Strategies",-0.196973062330913
"Wisconsin","Kamala Harris","Redfield & Wilton Strategies",45.3864515768925
"Wisconsin","Donald Trump","Redfield & Wilton Strategies",43.0345691875624
"Wisconsin","Robert F. Kennedy","Redfield & Wilton Strategies",8.64327799009415
"Wisconsin","Chase Oliver","Redfield & Wilton Strategies",-0.252053814102316
"Wisconsin","Jill Stein","Redfield & Wilton Strategies",-0.317499504332913
"Arizona","Kamala Harris","The New York Times/Siena College",46.9257098165861
"Arizona","Donald Trump","The New York Times/Siena College",44.2561662002192
"Arizona","Kamala Harris","The New York Times/Siena College",46.9637700587936
"Arizona","Donald Trump","The New York Times/Siena College",44.3010100144494
"Arizona","Kamala Harris","The New York Times/Siena College",46.8563030674842
"Arizona","Donald Trump","The New York Times/Siena College",44.4234458586965
"Arizona","Robert F. Kennedy","The New York Times/Siena College",10.3384377223502
"Arizona","Jill Stein","The New York Times/Siena College",1.20909464776669
"Arizona","Cornel West","The New York Times/Siena College",1.26475873808291
"Arizona","Chase Oliver","The New York Times/Siena College",1.44742442199504
"Arizona","Kamala Harris","The New York Times/Siena College",47.1058423004451
"Arizona","Donald Trump","The New York Times/Siena College",44.2740251635683
"Arizona","Robert F. Kennedy","The New York Times/Siena College",10.289872908538
"Arizona","Jill Stein","The New York Times/Siena College",1.2399094450414
"Arizona","Cornel West","The New York Times/Siena College",1.12765965525417
"Arizona","Chase Oliver","The New York Times/Siena College",1.27165000007079
"Florida","Kamala Harris","ActiVote",51.1875774484951
"Florida","Donald Trump","ActiVote",48.5112626751988
"New Hampshire","Kamala Harris","Saint Anselm College Survey Center",46.5630165491662
"New Hampshire","Donald Trump","Saint Anselm College Survey Center",44.1439778931019
"New Hampshire","Robert F. Kennedy","Saint Anselm College Survey Center",10.2374100571399
"New Hampshire","Chase Oliver","Saint Anselm College Survey Center",1.13570709135901
"New Hampshire","Jill Stein","Saint Anselm College Survey Center",1.07647642785125
"Pennsylvania","Kamala Harris","Emerson College",47.3221330480832
"Pennsylvania","Donald Trump","Emerson College",44.8781198121448
"Pennsylvania","Kamala Harris","Emerson College",47.3105204862893
"Pennsylvania","Donald Trump","Emerson College",44.8316821980896
"Pennsylvania","Robert F. Kennedy","Emerson College",11.0464710138549
"Pennsylvania","Cornel West","Emerson College",1.59997240339157
"Pennsylvania","Jill Stein","Emerson College",1.69469458161772
"Pennsylvania","Chase Oliver","Emerson College",1.66988164034927
"Wisconsin","Kamala Harris","TIPP Insights",47.4114987565206
"Wisconsin","Donald Trump","TIPP Insights",44.7739900781848
"Wisconsin","Kamala Harris","TIPP Insights",47.2541611105985
"Wisconsin","Donald Trump","TIPP Insights",44.7593219200266
"Wisconsin","Kamala Harris","TIPP Insights",47.32968170518
"Wisconsin","Donald Trump","TIPP Insights",44.9943102849729
"Wisconsin","Robert F. Kennedy","TIPP Insights",10.6784071753685
"Wisconsin","Cornel West","TIPP Insights",1.68729882124109
"Wisconsin","Jill Stein","TIPP Insights",1.6321476586707
"Wisconsin","Kamala Harris","TIPP Insights",47.5282173984326
"Wisconsin","Donald Trump","TIPP Insights",44.5685812755956
"Wisconsin","Robert F. Kennedy","TIPP Insights",10.6472140047414
"Wisconsin","Cornel West","TIPP Insights",1.60643541118456
"Wisconsin","Jill Stein","TIPP Insights",1.61827665938524
"North Carolina","Kamala Harris","The New York Times/Siena College",46.8906160265041
"North Carolina","Donald Trump","The New York Times/Siena College",44.446100670039
"North Carolina","Kamala Harris","The New York Times/Siena College",46.7570116731171
"North Carolina","Donald Trump","The New York Times/Siena College",44.3214714547795
"North Carolina","Kamala Harris","The New York Times/Siena College",46.8221972512946
"North Carolina","Donald Trump","The New York Times/Siena College",44.3562052315318
"North Carolina","Robert F. Kennedy","The New York Times/Siena College",10.3994998882751
"North Carolina","Jill Stein","The New York Times/Siena College",1.35561244446883
"North Carolina","Cornel West","The New York Times/Siena College",1.20199919765979
"North Carolina","Chase Oliver","The New York Times/Siena College",1.41967469457202
"North Carolina","Kamala Harris","The New York Times/Siena College",46.8932742247833
